Timestamp,Server 1,Server 2,Server 3,Server 4
2024-11-26 15:53:45,28.25%,32.00%,36.25%,36.25%
2024-11-26 15:53:47,23.25%,26.25%,33.00%,23.25%
2024-11-26 15:53:49,32.00%,21.00%,37.25%,34.00%
2024-11-26 15:53:51,27.25%,20.25%,29.25%,40.00%
2024-11-26 15:53:53,25.00%,20.00%,28.00%,27.00%
2024-11-26 15:53:55,30.25%,30.25%,31.50%,26.00%
2024-11-26 15:53:57,26.25%,30.50%,31.00%,31.25%
2024-11-26 15:53:59,31.25%,31.00%,30.25%,23.00%
2024-11-26 15:54:01,26.25%,28.25%,28.00%,30.25%
2024-11-26 15:54:03,26.50%,28.25%,23.50%,24.25%
2024-11-26 15:54:05,29.25%,31.25%,37.25%,37.25%
2024-11-26 15:54:07,28.00%,25.25%,37.00%,32.00%
2024-11-26 15:54:09,24.25%,35.25%,30.25%,26.25%
2024-11-26 15:54:11,35.50%,30.25%,32.00%,34.00%
2024-11-26 15:54:13,35.25%,35.25%,24.50%,30.25%
2024-11-26 15:54:15,25.50%,31.25%,24.25%,30.00%
2024-11-26 15:54:17,35.00%,33.25%,42.00%,34.25%
2024-11-26 15:54:19,27.50%,31.00%,27.00%,22.00%
2024-11-26 15:54:21,32.25%,29.50%,31.00%,33.25%
2024-11-26 15:54:23,36.25%,40.00%,23.25%,29.00%
2024-11-26 15:54:25,35.25%,25.00%,32.25%,28.00%
2024-11-26 15:54:27,38.00%,28.00%,22.00%,27.25%
2024-11-26 15:54:29,29.50%,31.00%,27.00%,30.00%
2024-11-26 15:54:31,33.00%,24.50%,23.00%,25.25%
2024-11-26 15:54:33,36.00%,33.25%,28.00%,40.75%
2024-11-26 15:54:35,23.25%,31.25%,33.25%,27.25%
2024-11-26 15:54:37,36.25%,39.25%,29.25%,25.25%
2024-11-26 15:54:39,32.25%,23.25%,46.00%,40.00%
2024-11-26 15:54:41,28.25%,30.25%,30.50%,39.25%
2024-11-26 15:54:43,30.00%,25.25%,27.50%,23.50%
2024-11-26 15:54:45,35.00%,43.25%,30.25%,26.25%
2024-11-26 15:54:47,26.00%,27.25%,21.00%,28.00%
2024-11-26 15:54:49,31.75%,26.00%,33.00%,37.00%
2024-11-26 15:54:51,36.25%,24.25%,33.25%,28.25%
2024-11-26 15:54:53,32.00%,28.50%,24.25%,31.25%
2024-11-26 15:54:55,31.00%,39.00%,30.00%,24.25%
2024-11-26 15:54:57,27.25%,19.00%,34.25%,31.25%
2024-11-26 15:54:59,22.50%,39.25%,32.25%,22.50%
2024-11-26 15:55:01,34.25%,22.00%,26.25%,21.50%
2024-11-26 15:55:03,19.25%,24.50%,32.00%,34.25%
2024-11-26 15:55:05,22.25%,27.25%,25.25%,34.25%
2024-11-26 15:55:07,29.25%,29.00%,26.25%,32.25%
2024-11-26 15:55:09,32.00%,34.25%,32.25%,33.50%
2024-11-26 15:55:11,28.25%,33.00%,37.00%,27.25%
2024-11-26 15:55:13,29.25%,33.25%,31.00%,23.25%
2024-11-26 15:55:15,33.00%,29.25%,24.25%,31.25%
2024-11-26 15:55:17,22.25%,37.25%,30.25%,27.00%
2024-11-26 15:55:19,36.25%,29.25%,47.50%,N/A
2024-11-26 15:55:21,33.25%,28.25%,32.25%,38.25%
2024-11-26 15:55:23,27.00%,20.25%,32.25%,28.50%
2024-11-26 15:55:25,39.50%,25.25%,34.25%,32.50%
2024-11-26 15:55:27,38.25%,39.25%,23.25%,20.00%
2024-11-26 15:55:29,21.00%,26.00%,39.00%,36.25%
2024-11-26 15:55:31,30.25%,30.00%,34.75%,40.25%
2024-11-26 15:55:33,20.25%,24.25%,33.25%,32.25%
2024-11-26 15:55:35,36.25%,31.50%,38.00%,28.25%
2024-11-26 15:55:37,21.25%,36.25%,29.00%,30.25%
2024-11-26 15:55:39,36.50%,29.50%,27.00%,30.25%
2024-11-26 15:55:41,33.00%,32.25%,30.50%,33.25%
2024-11-26 15:55:43,N/A,30.00%,32.25%,35.25%
2024-11-26 15:55:45,N/A,32.25%,23.25%,28.25%
2024-11-26 15:55:47,29.00%,28.25%,33.25%,35.25%
2024-11-26 15:55:49,27.25%,26.25%,25.00%,23.75%
2024-11-26 15:55:51,37.00%,37.00%,34.50%,40.25%
2024-11-26 15:55:53,32.50%,23.25%,30.50%,32.25%
2024-11-26 15:55:55,30.00%,32.25%,32.00%,22.50%
2024-11-26 15:55:57,30.25%,31.00%,28.25%,32.25%
2024-11-26 15:55:59,35.25%,28.25%,18.00%,31.75%
2024-11-26 15:56:01,28.25%,30.00%,36.25%,28.00%
2024-11-26 15:56:03,36.00%,32.25%,32.00%,27.25%
2024-11-26 15:56:05,32.00%,33.25%,30.50%,36.25%
2024-11-26 15:56:07,25.00%,28.00%,39.00%,31.50%
2024-11-26 15:56:09,22.00%,26.00%,41.25%,27.25%
2024-11-26 15:56:11,21.25%,33.00%,27.25%,29.25%
2024-11-26 15:56:13,29.25%,N/A,36.25%,31.50%
2024-11-26 15:56:15,26.25%,N/A,29.00%,24.00%
2024-11-26 15:56:17,36.00%,N/A,26.50%,26.00%
2024-11-26 15:56:19,41.50%,25.00%,28.25%,31.25%
2024-11-26 15:56:21,38.00%,34.25%,34.25%,26.00%
2024-11-26 15:56:23,39.25%,28.25%,29.25%,23.25%
2024-11-26 15:56:25,41.00%,30.25%,37.00%,20.50%
2024-11-26 15:56:27,28.25%,24.25%,26.25%,33.25%
2024-11-26 15:56:29,23.50%,26.00%,40.25%,24.50%
2024-11-26 15:56:31,36.25%,33.00%,39.50%,36.50%
2024-11-26 15:56:33,33.50%,33.00%,40.00%,34.00%
2024-11-26 15:56:35,43.00%,22.25%,26.25%,25.00%
2024-11-26 15:56:37,33.00%,28.50%,N/A,31.00%
2024-11-26 15:56:40,44.25%,38.00%,N/A,35.00%
2024-11-26 15:56:42,29.75%,33.00%,N/A,31.75%
2024-11-26 15:56:44,23.25%,21.00%,N/A,22.00%
2024-11-26 15:56:46,27.00%,37.50%,N/A,26.50%
2024-11-26 15:56:48,26.50%,24.25%,N/A,30.25%
2024-11-26 15:56:50,33.00%,29.00%,N/A,41.25%
2024-11-26 15:56:52,33.50%,26.00%,N/A,33.00%
2024-11-26 15:56:54,30.25%,25.25%,N/A,30.25%
2024-11-26 15:56:56,32.25%,33.25%,N/A,40.74%
2024-11-26 15:56:58,19.50%,30.00%,20.25%,24.25%
2024-11-26 15:57:00,20.50%,34.50%,25.25%,24.25%
2024-11-26 15:57:02,29.25%,29.25%,31.25%,32.25%
2024-11-26 15:57:04,21.25%,35.25%,23.25%,25.25%
2024-11-26 15:57:06,29.00%,30.25%,28.00%,34.50%
2024-11-26 15:57:08,21.50%,34.25%,35.25%,29.25%
2024-11-26 15:57:10,29.25%,34.25%,35.25%,21.00%
2024-11-26 15:57:12,28.25%,35.25%,29.25%,31.50%
2024-11-26 15:57:14,28.25%,24.25%,20.50%,27.25%
2024-11-26 15:57:16,26.00%,23.00%,37.25%,24.00%
2024-11-26 15:57:18,33.25%,24.25%,32.00%,29.75%
2024-11-26 15:57:20,41.25%,31.25%,36.50%,35.00%
2024-11-26 15:57:22,24.25%,34.25%,32.25%,31.25%
2024-11-26 15:57:24,33.25%,43.25%,14.50%,26.50%
2024-11-26 15:57:26,31.25%,24.25%,47.00%,34.00%
2024-11-26 15:57:28,42.00%,34.00%,30.25%,35.50%
2024-11-26 15:57:30,36.00%,24.00%,31.25%,33.25%
2024-11-26 15:57:32,30.00%,34.25%,27.00%,31.25%
2024-11-26 15:57:34,26.00%,22.00%,24.25%,31.00%
2024-11-26 15:57:36,29.25%,17.25%,24.00%,32.25%
2024-11-26 15:57:38,31.25%,35.00%,37.25%,37.25%
2024-11-26 15:57:40,25.50%,38.00%,25.00%,32.25%
2024-11-26 15:57:42,33.00%,36.25%,33.25%,28.00%
2024-11-26 15:57:44,38.25%,33.00%,34.25%,31.25%
2024-11-26 15:57:46,29.50%,42.25%,31.50%,26.25%
2024-11-26 15:57:48,37.00%,23.25%,22.50%,32.25%
2024-11-26 15:57:50,37.25%,24.00%,30.25%,38.00%
2024-11-26 15:57:52,33.00%,32.25%,27.25%,23.50%
2024-11-26 15:57:54,28.25%,35.25%,26.25%,32.25%
2024-11-26 15:57:56,44.25%,32.25%,33.00%,35.00%
2024-11-26 15:57:58,38.25%,28.74%,30.25%,26.50%
2024-11-26 15:58:00,30.50%,25.25%,28.25%,24.00%
2024-11-26 15:58:02,30.25%,28.50%,26.25%,39.50%
2024-11-26 15:58:04,43.25%,27.25%,27.25%,24.25%
2024-11-26 15:58:06,30.25%,31.00%,28.25%,31.50%
2024-11-26 15:58:08,38.25%,24.00%,34.50%,26.50%
2024-11-26 15:58:10,24.00%,27.25%,24.00%,33.25%
2024-11-26 15:58:12,29.50%,29.00%,27.25%,32.25%
2024-11-26 15:58:14,24.25%,30.00%,35.25%,23.25%
2024-11-26 15:58:16,37.25%,29.25%,35.50%,31.25%
2024-11-26 15:58:18,34.25%,35.25%,22.00%,34.00%
2024-11-26 15:58:20,36.00%,18.00%,32.25%,30.25%
2024-11-26 15:58:22,32.25%,25.25%,26.25%,31.25%
2024-11-26 15:58:24,26.50%,41.25%,22.25%,23.00%
2024-11-26 15:58:26,22.00%,35.00%,29.50%,34.50%
2024-11-26 15:58:28,27.25%,25.25%,26.25%,27.00%
2024-11-26 15:58:30,32.25%,36.00%,28.00%,30.25%
2024-11-26 15:58:32,23.00%,22.25%,41.25%,36.25%
2024-11-26 15:58:34,32.25%,33.25%,27.50%,32.25%
2024-11-26 15:58:36,33.25%,29.25%,36.25%,32.50%
2024-11-26 15:58:38,37.25%,25.00%,27.25%,38.25%
2024-11-26 15:58:40,36.00%,35.25%,25.00%,35.00%
2024-11-26 15:58:42,34.00%,18.25%,24.25%,24.25%
2024-11-26 15:58:44,27.00%,32.50%,38.00%,33.50%
2024-11-26 15:58:46,30.25%,33.25%,38.25%,35.25%
2024-11-26 15:58:48,36.00%,31.00%,42.00%,29.00%
2024-11-26 15:58:50,33.25%,33.00%,21.25%,32.25%
2024-11-26 15:58:52,28.25%,29.00%,28.25%,23.00%
2024-11-26 15:58:54,27.50%,35.25%,33.50%,N/A
2024-11-26 15:58:56,19.25%,33.25%,37.00%,25.50%
2024-11-26 15:58:58,31.50%,34.00%,24.25%,35.25%
2024-11-26 15:59:00,35.00%,33.25%,31.25%,30.25%
2024-11-26 15:59:02,32.25%,29.50%,32.25%,22.00%
2024-11-26 15:59:04,30.50%,39.00%,27.00%,42.50%
2024-11-26 15:59:06,25.50%,32.25%,25.00%,27.00%
2024-11-26 15:59:08,32.25%,37.00%,45.00%,34.50%
2024-11-26 15:59:10,22.50%,37.25%,23.25%,33.25%
2024-11-26 15:59:12,30.50%,35.25%,25.75%,37.50%
2024-11-26 15:59:14,27.00%,27.25%,30.25%,36.25%
2024-11-26 15:59:16,33.25%,47.00%,23.25%,28.00%
2024-11-26 15:59:18,N/A,30.00%,37.00%,23.25%
2024-11-26 15:59:20,N/A,28.00%,38.25%,36.50%
2024-11-26 15:59:22,31.25%,25.25%,31.25%,27.50%
2024-11-26 15:59:24,31.00%,26.25%,34.00%,34.25%
2024-11-26 15:59:26,32.25%,35.25%,38.25%,32.00%
2024-11-26 15:59:28,29.25%,30.25%,37.25%,25.25%
2024-11-26 15:59:30,32.00%,26.00%,25.00%,33.25%
2024-11-26 15:59:32,27.50%,26.25%,34.25%,38.50%
2024-11-26 15:59:34,33.25%,38.25%,35.00%,26.25%
2024-11-26 15:59:36,31.50%,25.00%,31.25%,28.00%
2024-11-26 15:59:38,25.25%,29.00%,31.00%,29.25%
2024-11-26 15:59:40,31.25%,31.25%,25.00%,26.25%
2024-11-26 15:59:42,25.25%,23.25%,28.75%,37.25%
2024-11-26 15:59:44,32.25%,32.25%,34.25%,38.25%
2024-11-26 15:59:46,23.25%,27.25%,28.25%,27.25%
2024-11-26 15:59:48,18.75%,37.25%,33.25%,17.25%
2024-11-26 15:59:50,29.25%,23.00%,25.25%,36.25%
2024-11-26 15:59:52,28.50%,20.25%,33.50%,21.00%
2024-11-26 15:59:54,25.25%,N/A,21.25%,30.00%
2024-11-26 15:59:56,31.00%,N/A,23.25%,22.25%
2024-11-26 15:59:58,24.25%,N/A,27.00%,38.50%
2024-11-26 16:00:00,29.25%,34.00%,26.00%,25.25%
2024-11-26 16:00:02,32.25%,37.50%,28.00%,27.00%
2024-11-26 16:00:04,34.25%,23.25%,30.25%,25.00%
2024-11-26 16:00:06,36.25%,32.25%,21.25%,27.50%
2024-11-26 16:00:08,35.25%,28.00%,35.50%,14.50%
2024-11-26 16:00:10,24.75%,29.25%,29.00%,23.25%
2024-11-26 16:00:12,37.00%,28.50%,29.00%,29.00%
2024-11-26 16:00:14,31.50%,38.00%,35.25%,37.00%
2024-11-26 16:00:16,28.25%,30.00%,26.25%,25.25%
2024-11-26 16:00:18,34.50%,26.25%,26.00%,16.25%
2024-11-26 16:00:20,29.25%,29.25%,19.00%,26.25%
2024-11-26 16:00:23,26.00%,25.25%,N/A,27.25%
2024-11-26 16:00:25,31.50%,29.25%,N/A,21.00%
2024-11-26 16:00:27,25.50%,25.25%,N/A,25.25%
2024-11-26 16:00:29,30.25%,26.25%,N/A,37.00%
2024-11-26 16:00:31,32.00%,32.00%,N/A,30.25%
2024-11-26 16:00:33,23.50%,35.25%,N/A,40.25%
2024-11-26 16:00:35,28.25%,32.00%,N/A,30.50%
2024-11-26 16:00:37,33.25%,19.25%,N/A,27.50%
2024-11-26 16:00:39,27.25%,29.25%,N/A,23.50%
2024-11-26 16:00:41,21.25%,38.00%,N/A,28.50%
2024-11-26 16:00:43,36.25%,25.25%,29.25%,33.50%
2024-11-26 16:00:45,40.25%,20.00%,26.25%,29.25%
2024-11-26 16:00:47,31.25%,32.25%,38.00%,23.25%
2024-11-26 16:00:49,35.50%,23.25%,28.25%,38.00%
2024-11-26 16:00:51,36.00%,37.00%,26.25%,23.25%
2024-11-26 16:00:53,29.25%,20.25%,21.00%,37.25%
2024-11-26 16:00:55,20.25%,34.25%,37.25%,31.00%
2024-11-26 16:00:57,32.50%,30.00%,31.50%,35.25%
2024-11-26 16:00:59,32.00%,33.00%,25.00%,28.25%
2024-11-26 16:01:01,33.25%,40.25%,30.25%,37.25%
2024-11-26 16:01:03,20.00%,24.25%,24.50%,35.00%
2024-11-26 16:01:05,30.25%,40.25%,34.00%,31.00%
2024-11-26 16:01:07,34.00%,23.00%,29.50%,31.25%
2024-11-26 16:01:09,38.25%,27.25%,28.25%,27.25%
2024-11-26 16:01:11,23.25%,26.50%,24.00%,31.25%
2024-11-26 16:01:13,28.00%,33.25%,32.25%,30.50%
2024-11-26 16:01:15,41.50%,29.00%,32.25%,29.25%
2024-11-26 16:01:17,24.50%,26.25%,25.00%,43.25%
2024-11-26 16:01:19,25.50%,26.25%,25.75%,26.25%
2024-11-26 16:01:21,31.00%,29.25%,25.00%,37.00%
2024-11-26 16:01:23,27.25%,33.25%,38.25%,24.25%
2024-11-26 16:01:25,40.25%,37.25%,29.25%,27.00%
2024-11-26 16:01:27,27.25%,32.25%,35.50%,27.25%
2024-11-26 16:01:29,25.25%,47.00%,37.00%,30.00%
2024-11-26 16:01:31,23.25%,29.00%,25.50%,32.25%
2024-11-26 16:01:33,31.00%,30.25%,31.25%,26.25%
2024-11-26 16:01:35,26.25%,28.00%,37.00%,25.00%
2024-11-26 16:01:37,32.25%,30.25%,40.25%,30.25%
2024-11-26 16:01:39,20.25%,32.50%,32.25%,32.25%
2024-11-26 16:01:41,22.25%,33.00%,29.25%,35.25%
2024-11-26 16:01:43,26.00%,37.25%,25.50%,25.00%
2024-11-26 16:01:45,26.25%,33.25%,34.25%,22.25%
2024-11-26 16:01:47,33.50%,30.25%,24.25%,34.50%
2024-11-26 16:01:49,34.00%,23.00%,36.00%,29.00%
2024-11-26 16:01:51,25.00%,33.00%,34.25%,30.25%
2024-11-26 16:01:53,34.50%,30.25%,32.75%,26.25%
2024-11-26 16:01:55,33.25%,26.25%,34.00%,29.25%
2024-11-26 16:01:57,26.25%,30.25%,46.00%,37.00%
2024-11-26 16:01:59,29.50%,26.50%,34.25%,27.25%
2024-11-26 16:02:01,36.25%,38.00%,31.25%,29.00%
2024-11-26 16:02:03,27.25%,23.25%,31.25%,33.50%
2024-11-26 16:02:05,35.00%,29.25%,23.25%,31.25%
2024-11-26 16:02:07,25.00%,26.00%,18.25%,30.25%
2024-11-26 16:02:09,18.25%,31.25%,36.25%,34.00%
2024-11-26 16:02:11,37.25%,23.50%,39.50%,37.25%
2024-11-26 16:02:13,31.25%,38.25%,29.00%,23.50%
2024-11-26 16:02:15,31.25%,31.25%,22.00%,36.00%
2024-11-26 16:02:17,23.00%,47.00%,27.25%,23.25%
2024-11-26 16:02:19,35.25%,47.25%,29.25%,29.25%
2024-11-26 16:02:21,28.25%,33.25%,29.00%,36.25%
2024-11-26 16:02:23,29.25%,23.25%,28.25%,34.25%
2024-11-26 16:02:25,33.50%,23.25%,45.00%,38.50%
2024-11-26 16:02:27,28.25%,30.50%,42.25%,33.25%
2024-11-26 16:02:29,26.00%,26.00%,18.50%,23.00%
2024-11-26 16:02:31,37.25%,40.25%,34.25%,28.00%
2024-11-26 16:02:33,32.25%,30.25%,28.00%,30.25%
2024-11-26 16:02:35,37.00%,39.25%,37.50%,27.50%
2024-11-26 16:02:37,26.00%,27.25%,32.00%,27.00%
2024-11-26 16:02:39,27.00%,34.00%,33.25%,38.00%
2024-11-26 16:02:41,30.25%,31.25%,24.25%,N/A
2024-11-26 16:02:43,34.00%,39.25%,38.25%,22.50%
2024-11-26 16:02:45,30.25%,30.00%,28.25%,26.50%
2024-11-26 16:02:47,31.25%,19.25%,31.00%,34.50%
2024-11-26 16:02:49,34.00%,24.25%,29.25%,32.25%
2024-11-26 16:02:51,39.25%,47.25%,24.00%,20.00%
2024-11-26 16:02:53,21.00%,21.50%,30.25%,27.25%
2024-11-26 16:02:55,27.25%,36.00%,27.74%,29.50%
2024-11-26 16:02:57,32.00%,28.00%,24.00%,29.25%
2024-11-26 16:02:59,20.00%,31.25%,25.00%,20.00%
2024-11-26 16:03:01,27.50%,34.00%,32.25%,33.00%
2024-11-26 16:03:03,30.25%,29.25%,24.50%,38.00%
2024-11-26 16:03:05,24.25%,29.25%,28.00%,29.25%
2024-11-26 16:03:07,N/A,22.25%,25.25%,29.25%
2024-11-26 16:03:09,N/A,40.25%,21.25%,22.50%
2024-11-26 16:03:11,36.50%,21.25%,32.25%,31.00%
2024-11-26 16:03:13,32.00%,35.25%,36.25%,28.50%
2024-11-26 16:03:15,32.25%,29.25%,44.25%,31.75%
2024-11-26 16:03:17,35.25%,34.00%,30.00%,27.25%
2024-11-26 16:03:19,44.25%,28.00%,23.00%,42.25%
2024-11-26 16:03:21,36.00%,30.00%,37.00%,27.25%
2024-11-26 16:03:23,23.00%,27.25%,31.25%,30.00%
2024-11-26 16:03:25,27.25%,48.25%,28.25%,31.25%
2024-11-26 16:03:27,32.00%,33.50%,31.25%,29.25%
2024-11-26 16:03:29,38.25%,37.00%,31.00%,29.00%
2024-11-26 16:03:31,30.25%,30.50%,31.50%,35.25%
2024-11-26 16:03:33,30.25%,24.00%,27.00%,26.50%
2024-11-26 16:03:35,23.00%,27.50%,31.25%,29.50%
2024-11-26 16:03:37,33.25%,37.00%,25.00%,27.25%
2024-11-26 16:03:39,29.50%,27.50%,28.25%,29.00%
2024-11-26 16:03:41,26.00%,34.25%,28.25%,31.25%
2024-11-26 16:03:43,24.25%,N/A,31.25%,25.25%
2024-11-26 16:03:45,27.25%,N/A,32.00%,27.25%
2024-11-26 16:03:47,31.00%,37.00%,31.25%,31.00%
2024-11-26 16:03:49,37.00%,38.25%,32.25%,36.25%
2024-11-26 16:03:51,31.50%,39.00%,27.25%,38.25%
2024-11-26 16:03:53,23.00%,27.00%,34.25%,18.25%
2024-11-26 16:03:55,27.00%,30.00%,42.00%,38.25%
2024-11-26 16:03:57,29.25%,26.00%,29.25%,23.00%
2024-11-26 16:03:59,30.50%,25.25%,31.00%,21.50%
2024-11-26 16:04:01,40.25%,36.00%,24.50%,22.25%
2024-11-26 16:04:03,26.25%,28.00%,36.00%,26.50%
2024-11-26 16:04:05,30.25%,28.25%,36.25%,36.50%
2024-11-26 16:04:07,21.00%,26.25%,N/A,34.25%
2024-11-26 16:04:10,27.00%,33.50%,N/A,36.00%
2024-11-26 16:04:12,37.50%,27.00%,N/A,24.25%
2024-11-26 16:04:14,38.00%,27.25%,N/A,28.25%
2024-11-26 16:04:16,28.25%,30.25%,N/A,32.00%
2024-11-26 16:04:18,28.50%,27.25%,N/A,29.25%
2024-11-26 16:04:20,28.25%,29.00%,N/A,22.25%
2024-11-26 16:04:22,33.25%,25.25%,N/A,29.00%
2024-11-26 16:04:24,35.00%,30.00%,N/A,33.25%
2024-11-26 16:04:26,26.00%,41.00%,28.00%,34.00%
2024-11-26 16:04:28,23.25%,28.25%,43.50%,32.25%
2024-11-26 16:04:30,33.50%,24.00%,32.25%,34.00%
2024-11-26 16:04:32,32.50%,34.25%,27.00%,26.25%
2024-11-26 16:04:34,30.00%,28.00%,26.00%,25.00%
2024-11-26 16:04:36,36.25%,27.25%,28.00%,45.50%
2024-11-26 16:04:38,31.25%,32.25%,25.00%,25.50%
2024-11-26 16:04:40,35.00%,27.00%,39.25%,30.00%
2024-11-26 16:04:42,38.50%,34.25%,22.25%,20.25%
2024-11-26 16:04:44,28.00%,32.25%,36.50%,33.25%
2024-11-26 16:04:46,31.25%,22.25%,20.25%,28.25%
2024-11-26 16:04:48,30.25%,34.25%,27.00%,32.00%
2024-11-26 16:04:50,31.00%,34.25%,29.50%,36.25%
2024-11-26 16:04:52,41.25%,19.00%,30.25%,29.25%
2024-11-26 16:04:54,35.25%,27.25%,33.25%,29.00%
2024-11-26 16:04:56,20.25%,24.25%,34.25%,26.25%
2024-11-26 16:04:58,21.00%,33.25%,32.00%,29.00%
2024-11-26 16:05:00,41.25%,28.25%,28.50%,36.25%
2024-11-26 16:05:02,42.00%,35.00%,38.00%,30.25%
2024-11-26 16:05:04,29.25%,32.50%,27.25%,29.25%
2024-11-26 16:05:06,31.25%,23.00%,40.00%,41.25%
2024-11-26 16:05:08,38.00%,33.50%,31.00%,31.00%
2024-11-26 16:05:10,34.00%,35.25%,32.25%,30.25%
2024-11-26 16:05:12,24.50%,27.00%,33.00%,29.25%
2024-11-26 16:05:14,25.00%,33.25%,23.50%,33.25%
2024-11-26 16:05:16,31.50%,36.50%,35.00%,27.25%
2024-11-26 16:05:18,26.50%,27.00%,36.00%,34.25%
2024-11-26 16:05:20,32.25%,19.25%,25.25%,26.25%
2024-11-26 16:05:22,38.25%,32.00%,31.00%,32.00%
2024-11-26 16:05:24,28.25%,35.50%,22.00%,28.50%
2024-11-26 16:05:26,30.50%,22.00%,22.50%,15.25%
2024-11-26 16:05:28,24.00%,25.25%,24.25%,33.25%
2024-11-26 16:05:30,23.25%,28.25%,24.00%,30.50%
2024-11-26 16:05:32,27.00%,28.00%,28.50%,22.25%
2024-11-26 16:05:34,16.25%,32.00%,33.00%,34.00%
2024-11-26 16:05:36,36.50%,29.25%,32.25%,27.00%
2024-11-26 16:05:38,26.25%,40.50%,30.25%,32.25%
2024-11-26 16:05:40,33.00%,27.00%,32.25%,33.50%
2024-11-26 16:05:42,33.50%,18.25%,31.25%,28.00%
2024-11-26 16:05:44,17.00%,27.50%,29.25%,28.25%
2024-11-26 16:05:46,26.00%,30.25%,32.00%,25.00%
2024-11-26 16:05:48,36.00%,26.25%,27.50%,24.25%
2024-11-26 16:05:50,30.25%,38.00%,27.25%,24.00%
2024-11-26 16:05:52,21.50%,29.25%,24.25%,24.50%
2024-11-26 16:05:54,24.25%,27.00%,23.00%,28.25%
2024-11-26 16:05:56,32.00%,36.00%,37.25%,25.25%
2024-11-26 16:05:58,20.25%,27.00%,26.25%,22.50%
2024-11-26 16:06:00,22.00%,26.25%,32.00%,35.25%
2024-11-26 16:06:02,31.25%,25.00%,31.25%,36.50%
2024-11-26 16:06:04,31.00%,40.25%,31.25%,36.00%
2024-11-26 16:06:06,35.25%,38.00%,32.00%,27.00%
2024-11-26 16:06:08,33.25%,28.00%,30.25%,33.50%
2024-11-26 16:06:10,28.00%,39.00%,21.25%,23.25%
2024-11-26 16:06:12,22.00%,28.25%,28.00%,28.25%
2024-11-26 16:06:14,35.25%,34.00%,33.25%,30.25%
2024-11-26 16:06:16,31.25%,30.25%,30.25%,34.00%
2024-11-26 16:06:18,33.25%,30.00%,34.74%,34.25%
2024-11-26 16:06:20,27.25%,21.00%,25.25%,33.00%
2024-11-26 16:06:22,17.25%,32.00%,26.25%,N/A
2024-11-26 16:06:24,29.25%,31.25%,20.25%,39.25%
2024-11-26 16:06:26,22.50%,33.50%,20.25%,21.00%
2024-11-26 16:06:28,37.25%,27.00%,29.25%,26.00%
2024-11-26 16:06:30,18.25%,26.00%,20.50%,24.25%
2024-11-26 16:06:32,27.50%,25.25%,30.25%,41.00%
2024-11-26 16:06:34,27.25%,36.50%,27.25%,35.25%
2024-11-26 16:06:36,23.50%,29.25%,29.25%,34.25%
2024-11-26 16:06:38,30.25%,29.00%,39.00%,30.25%
2024-11-26 16:06:40,28.50%,32.25%,32.25%,29.25%
2024-11-26 16:06:42,34.25%,26.25%,27.00%,31.00%
2024-11-26 16:06:44,28.00%,32.50%,26.25%,41.25%
2024-11-26 16:06:46,34.50%,24.00%,31.50%,26.50%
2024-11-26 16:06:48,N/A,28.25%,27.25%,26.25%
2024-11-26 16:06:50,N/A,32.00%,33.00%,28.25%
2024-11-26 16:06:52,32.25%,32.25%,37.25%,27.00%
2024-11-26 16:06:54,29.00%,36.00%,35.25%,40.25%
2024-11-26 16:06:56,30.50%,24.25%,39.50%,28.25%
2024-11-26 16:06:58,30.00%,29.00%,28.00%,24.00%
2024-11-26 16:07:00,27.25%,28.25%,33.00%,20.00%
2024-11-26 16:07:02,30.25%,29.25%,39.00%,27.50%
2024-11-26 16:07:04,33.25%,27.50%,36.25%,23.25%
2024-11-26 16:07:06,26.00%,25.25%,33.00%,27.25%
2024-11-26 16:07:08,29.25%,25.00%,33.50%,40.25%
2024-11-26 16:07:10,24.25%,38.25%,25.00%,36.25%
2024-11-26 16:07:12,31.50%,31.50%,26.00%,32.00%
2024-11-26 16:07:14,29.50%,25.25%,23.25%,37.25%
2024-11-26 16:07:16,42.25%,34.25%,25.25%,27.50%
2024-11-26 16:07:18,26.50%,24.25%,34.50%,37.25%
2024-11-26 16:07:20,34.50%,24.00%,27.00%,25.00%
2024-11-26 16:07:22,43.25%,N/A,38.25%,36.25%
2024-11-26 16:07:24,26.25%,N/A,27.50%,26.50%
2024-11-26 16:07:26,24.25%,N/A,31.25%,31.00%
2024-11-26 16:07:28,32.25%,35.75%,35.25%,24.00%
2024-11-26 16:07:30,37.25%,37.25%,26.00%,35.25%
2024-11-26 16:07:32,31.00%,29.25%,22.00%,35.25%
2024-11-26 16:07:34,34.50%,28.25%,27.00%,31.25%
2024-11-26 16:07:36,37.50%,33.25%,20.00%,23.00%
2024-11-26 16:07:38,35.00%,34.25%,30.50%,30.50%
2024-11-26 16:07:40,24.25%,30.50%,32.25%,35.25%
2024-11-26 16:07:42,36.00%,30.25%,27.25%,33.00%
2024-11-26 16:07:44,45.25%,26.25%,29.00%,21.50%
2024-11-26 16:07:46,38.50%,34.25%,33.25%,26.00%
2024-11-26 16:07:48,32.50%,36.25%,N/A,29.25%
2024-11-26 16:07:51,20.00%,43.25%,N/A,31.25%
2024-11-26 16:07:53,26.00%,28.25%,N/A,34.25%
2024-11-26 16:07:55,33.50%,35.25%,N/A,23.00%
2024-11-26 16:07:57,31.00%,24.00%,N/A,30.00%
