Timestamp,Server 1,Server 2,Server 3,Server 4,Server 5,Server 6,Server 7,Server 8
2024-11-26 17:06:30,32.25%,31.25%,34.25%,29.00%,32.99%,38.25%,26.00%,28.25%
2024-11-26 17:06:32,26.25%,33.00%,31.25%,40.50%,27.25%,26.25%,17.00%,33.00%
2024-11-26 17:06:34,30.25%,26.00%,25.25%,25.25%,29.25%,29.25%,23.25%,31.00%
2024-11-26 17:06:36,31.25%,27.25%,23.25%,35.00%,31.50%,31.00%,26.25%,26.00%
2024-11-26 17:06:38,N/A,30.00%,44.50%,33.25%,30.25%,29.25%,32.25%,25.25%
2024-11-26 17:06:40,N/A,22.25%,27.50%,24.25%,17.25%,26.25%,31.25%,29.50%
2024-11-26 17:06:42,N/A,31.25%,33.25%,28.00%,27.50%,26.50%,27.25%,34.25%
2024-11-26 17:06:44,N/A,29.50%,30.25%,44.25%,33.50%,30.25%,38.25%,33.25%
2024-11-26 17:06:46,N/A,23.00%,34.50%,32.25%,29.25%,27.25%,24.25%,33.50%
2024-11-26 17:06:48,N/A,21.00%,32.25%,27.25%,35.25%,32.00%,32.00%,28.00%
2024-11-26 17:06:50,N/A,27.00%,28.25%,26.00%,27.25%,40.00%,30.00%,24.25%
2024-11-26 17:06:52,34.00%,29.00%,35.25%,27.50%,28.25%,28.25%,24.25%,34.25%
2024-11-26 17:06:54,35.25%,29.25%,33.00%,25.00%,33.50%,29.50%,N/A,32.00%
2024-11-26 17:06:56,27.00%,26.25%,39.25%,33.50%,27.25%,34.50%,N/A,27.00%
2024-11-26 17:06:58,34.50%,22.25%,37.00%,25.00%,28.25%,37.25%,N/A,40.00%
2024-11-26 17:07:00,38.00%,27.00%,26.25%,30.25%,28.50%,21.00%,N/A,20.50%
2024-11-26 17:07:02,30.25%,29.25%,38.50%,29.25%,29.50%,26.00%,N/A,30.25%
2024-11-26 17:07:04,28.25%,34.00%,24.00%,25.00%,33.25%,30.00%,N/A,28.25%
2024-11-26 17:07:06,32.25%,29.50%,N/A,20.00%,31.25%,N/A,N/A,23.25%
2024-11-26 17:07:08,38.00%,32.25%,N/A,30.25%,37.25%,N/A,24.25%,34.00%
2024-11-26 17:07:10,31.25%,30.00%,N/A,22.25%,32.00%,N/A,35.25%,21.00%
2024-11-26 17:07:12,26.00%,30.00%,N/A,34.25%,24.50%,N/A,30.25%,24.00%
2024-11-26 17:07:14,37.74%,37.00%,N/A,30.25%,24.25%,N/A,32.00%,23.25%
2024-11-26 17:07:16,30.25%,37.00%,31.25%,29.00%,31.25%,30.00%,40.50%,26.25%
2024-11-26 17:07:18,24.00%,29.25%,31.25%,36.00%,20.25%,34.50%,30.25%,31.00%
2024-11-26 17:07:20,35.00%,30.25%,35.00%,25.25%,32.25%,33.00%,35.25%,33.25%
2024-11-26 17:07:22,36.25%,23.50%,30.25%,28.50%,31.50%,22.50%,26.25%,27.00%
2024-11-26 17:07:24,21.00%,21.00%,34.00%,37.25%,27.00%,25.00%,34.50%,30.25%
2024-11-26 17:07:26,25.00%,21.25%,31.00%,31.75%,32.25%,39.25%,35.25%,37.25%
2024-11-26 17:07:28,35.25%,39.25%,31.50%,27.00%,24.50%,34.00%,33.50%,24.00%
2024-11-26 17:07:30,25.25%,22.25%,25.25%,37.00%,27.00%,29.00%,37.50%,33.00%
2024-11-26 17:07:32,20.00%,30.00%,23.00%,27.25%,29.00%,31.50%,26.50%,22.25%
2024-11-26 17:07:34,27.50%,44.25%,26.25%,32.00%,41.00%,23.25%,25.25%,29.50%
2024-11-26 17:07:36,26.25%,25.25%,35.50%,22.25%,33.25%,26.25%,34.25%,36.00%
2024-11-26 17:07:38,21.25%,36.00%,23.00%,19.00%,29.25%,25.50%,32.00%,31.00%
2024-11-26 17:07:40,35.25%,26.25%,35.25%,33.00%,29.25%,30.50%,27.25%,32.25%
2024-11-26 17:07:42,36.25%,27.25%,25.25%,29.25%,30.25%,33.25%,23.00%,34.25%
2024-11-26 17:07:44,38.25%,30.25%,23.25%,30.25%,28.50%,29.25%,29.25%,30.00%
2024-11-26 17:07:46,32.00%,36.00%,41.25%,44.00%,31.25%,22.00%,27.50%,28.00%
2024-11-26 17:07:48,25.25%,26.50%,33.25%,27.50%,36.25%,41.50%,33.00%,21.25%
2024-11-26 17:07:50,28.25%,32.50%,27.25%,34.25%,27.50%,37.25%,27.00%,29.00%
2024-11-26 17:07:52,35.25%,27.00%,27.00%,31.25%,40.25%,23.50%,21.25%,33.00%
2024-11-26 17:07:54,24.25%,26.25%,26.25%,31.00%,28.25%,33.25%,28.25%,29.25%
2024-11-26 17:07:56,27.25%,23.00%,27.00%,28.25%,34.50%,31.25%,34.00%,31.00%
2024-11-26 17:07:58,34.25%,30.50%,33.25%,32.25%,33.00%,22.25%,28.25%,32.50%
2024-11-26 17:08:00,32.25%,29.00%,24.25%,28.25%,23.50%,20.00%,26.00%,27.25%
2024-11-26 17:08:02,29.00%,29.50%,26.25%,28.00%,24.25%,22.25%,40.00%,37.25%
2024-11-26 17:08:04,37.25%,36.25%,26.00%,30.00%,24.25%,31.50%,29.50%,36.00%
2024-11-26 17:08:06,25.25%,23.50%,24.25%,32.25%,35.00%,29.25%,25.25%,35.00%
2024-11-26 17:08:08,31.00%,31.50%,37.50%,35.25%,34.50%,25.25%,38.25%,33.50%
2024-11-26 17:08:10,26.25%,20.00%,32.00%,33.25%,18.00%,26.00%,30.00%,39.00%
2024-11-26 17:08:12,44.25%,23.00%,32.25%,34.25%,36.50%,33.00%,28.25%,29.25%
2024-11-26 17:08:14,25.25%,31.50%,27.25%,25.00%,31.50%,25.50%,35.00%,22.50%
2024-11-26 17:08:16,27.25%,30.25%,25.00%,35.25%,29.25%,23.25%,30.25%,41.00%
2024-11-26 17:08:18,27.00%,31.50%,42.50%,30.50%,32.00%,30.25%,38.00%,20.50%
2024-11-26 17:08:20,36.00%,47.25%,28.25%,31.00%,34.50%,22.00%,27.25%,27.00%
2024-11-26 17:08:22,31.25%,39.25%,39.25%,41.25%,25.50%,36.25%,38.00%,28.00%
2024-11-26 17:08:24,27.25%,30.25%,34.00%,37.00%,29.25%,30.25%,23.00%,27.25%
2024-11-26 17:08:26,37.00%,30.00%,37.25%,34.25%,21.00%,33.25%,26.25%,28.25%
2024-11-26 17:08:28,40.25%,27.25%,25.25%,32.25%,27.25%,34.25%,18.00%,36.25%
2024-11-26 17:08:30,30.25%,27.00%,33.00%,31.25%,27.50%,24.25%,27.25%,36.50%
2024-11-26 17:08:32,26.00%,38.25%,28.00%,36.25%,23.50%,25.00%,22.25%,24.00%
2024-11-26 17:08:34,39.25%,33.25%,35.25%,37.25%,27.25%,20.00%,32.25%,32.25%
2024-11-26 17:08:36,33.25%,37.25%,39.25%,28.25%,27.25%,30.25%,37.00%,36.25%
2024-11-26 17:08:38,25.25%,36.00%,24.25%,27.25%,30.25%,31.25%,41.00%,29.00%
2024-11-26 17:08:40,20.00%,34.25%,32.25%,34.25%,21.50%,37.00%,32.25%,22.00%
2024-11-26 17:08:42,30.25%,42.50%,31.25%,30.25%,20.50%,23.25%,24.25%,25.25%
2024-11-26 17:08:44,28.25%,28.25%,23.25%,23.25%,33.50%,26.25%,27.25%,24.25%
2024-11-26 17:08:46,33.25%,28.00%,21.25%,32.25%,27.00%,30.25%,34.00%,32.25%
2024-11-26 17:08:48,29.25%,N/A,26.25%,27.25%,17.25%,31.25%,27.25%,27.00%
2024-11-26 17:08:50,29.25%,N/A,32.25%,24.25%,34.50%,31.25%,41.00%,24.25%
2024-11-26 17:08:52,42.25%,N/A,26.00%,30.25%,26.50%,36.25%,22.50%,24.25%
2024-11-26 17:08:54,38.00%,N/A,36.25%,20.50%,30.50%,27.25%,35.25%,32.25%
2024-11-26 17:08:56,37.25%,N/A,28.25%,34.00%,29.50%,34.25%,29.00%,31.00%
2024-11-26 17:08:58,28.25%,26.00%,19.25%,29.00%,39.25%,29.25%,33.25%,29.25%
2024-11-26 17:09:00,29.25%,26.25%,24.50%,28.50%,34.25%,28.00%,28.00%,23.00%
2024-11-26 17:09:02,29.25%,30.25%,32.25%,31.25%,27.00%,36.25%,35.25%,24.25%
2024-11-26 17:09:04,23.25%,37.25%,44.00%,31.00%,34.50%,28.00%,20.00%,24.00%
2024-11-26 17:09:06,35.25%,36.00%,29.00%,26.25%,33.25%,34.00%,32.25%,26.25%
2024-11-26 17:09:08,28.00%,35.00%,23.25%,32.50%,25.00%,15.00%,34.50%,30.50%
2024-11-26 17:09:10,30.25%,28.25%,24.00%,27.25%,27.25%,26.00%,34.25%,27.00%
2024-11-26 17:09:12,44.25%,41.25%,29.00%,18.25%,30.50%,31.25%,24.25%,28.50%
2024-11-26 17:09:14,30.00%,32.50%,31.00%,18.00%,N/A,38.25%,33.25%,39.00%
2024-11-26 17:09:16,37.50%,23.25%,38.25%,26.00%,N/A,35.25%,29.00%,33.25%
2024-11-26 17:09:18,23.25%,34.25%,29.25%,29.50%,N/A,26.25%,39.00%,27.00%
2024-11-26 17:09:20,35.25%,26.00%,22.25%,28.00%,N/A,39.50%,23.25%,30.50%
2024-11-26 17:09:22,20.00%,27.00%,25.50%,25.25%,33.50%,40.25%,28.50%,24.50%
2024-11-26 17:09:24,38.25%,29.25%,31.25%,31.25%,26.25%,31.00%,35.50%,28.00%
2024-11-26 17:09:26,30.25%,27.25%,29.25%,30.25%,31.25%,29.50%,46.25%,34.00%
2024-11-26 17:09:28,29.50%,30.25%,35.00%,21.00%,31.50%,26.00%,26.50%,23.25%
2024-11-26 17:09:30,28.25%,31.25%,40.25%,30.25%,26.50%,31.25%,43.25%,30.00%
2024-11-26 17:09:32,32.00%,26.25%,32.25%,30.00%,37.50%,40.50%,45.25%,18.25%
2024-11-26 17:09:34,27.50%,41.25%,32.25%,25.25%,25.00%,37.50%,29.25%,33.00%
2024-11-26 17:09:36,26.00%,30.25%,44.25%,32.00%,27.50%,28.25%,36.00%,24.25%
2024-11-26 17:09:38,36.50%,26.25%,30.25%,24.25%,31.25%,32.00%,32.25%,27.25%
2024-11-26 17:09:40,35.25%,27.25%,39.00%,35.25%,30.25%,36.00%,37.25%,28.00%
2024-11-26 17:09:42,22.00%,24.00%,21.25%,N/A,31.50%,32.50%,24.00%,34.00%
2024-11-26 17:09:44,29.25%,24.50%,29.25%,N/A,28.50%,18.25%,27.00%,28.00%
2024-11-26 17:09:46,27.00%,36.25%,31.00%,N/A,27.25%,34.25%,23.50%,22.00%
2024-11-26 17:09:48,24.25%,32.25%,26.50%,N/A,22.25%,37.00%,23.25%,36.00%
2024-11-26 17:09:50,31.25%,28.25%,33.25%,N/A,27.25%,33.00%,46.00%,30.25%
2024-11-26 17:09:52,29.25%,42.50%,23.00%,36.25%,38.25%,26.00%,27.25%,28.00%
2024-11-26 17:09:54,30.00%,30.00%,31.00%,24.00%,33.25%,23.25%,27.00%,29.50%
2024-11-26 17:09:56,34.25%,26.50%,27.25%,30.25%,31.25%,35.25%,30.50%,34.00%
2024-11-26 17:09:58,37.00%,21.25%,32.25%,31.00%,32.25%,27.25%,33.25%,28.25%
2024-11-26 17:10:00,36.25%,39.00%,27.00%,37.25%,27.50%,24.25%,23.00%,38.25%
2024-11-26 17:10:02,32.00%,26.00%,31.00%,38.00%,29.50%,39.00%,35.50%,25.25%
2024-11-26 17:10:04,31.25%,38.50%,32.00%,38.50%,40.50%,35.25%,29.00%,31.50%
2024-11-26 17:10:06,22.00%,39.00%,32.00%,37.25%,29.50%,28.00%,46.50%,26.50%
2024-11-26 17:10:08,31.00%,35.00%,39.25%,32.00%,30.25%,35.25%,27.25%,33.25%
2024-11-26 17:10:10,30.50%,34.50%,20.25%,26.25%,27.50%,32.00%,24.25%,42.25%
2024-11-26 17:10:12,19.25%,37.00%,38.25%,31.25%,24.25%,41.00%,24.25%,29.00%
2024-11-26 17:10:14,39.00%,31.50%,21.25%,21.25%,29.50%,23.50%,23.25%,31.50%
2024-11-26 17:10:16,29.25%,18.25%,25.25%,31.00%,24.50%,29.00%,27.00%,32.25%
2024-11-26 17:10:18,36.00%,31.00%,35.50%,23.00%,30.00%,28.25%,22.25%,34.25%
2024-11-26 17:10:20,33.50%,32.00%,22.00%,31.25%,18.25%,28.00%,30.25%,34.00%
2024-11-26 17:10:22,44.25%,32.25%,32.50%,28.50%,29.50%,20.50%,39.25%,N/A
2024-11-26 17:10:25,27.25%,27.00%,30.00%,30.25%,24.50%,30.25%,32.25%,N/A
2024-11-26 17:10:27,29.00%,27.00%,29.25%,26.00%,34.50%,41.00%,30.25%,37.25%
2024-11-26 17:10:29,27.00%,40.25%,36.25%,33.25%,31.50%,31.25%,40.25%,32.25%
2024-11-26 17:10:31,30.25%,40.00%,24.25%,35.25%,47.25%,22.00%,24.00%,29.25%
2024-11-26 17:10:33,34.25%,48.25%,37.25%,30.00%,25.25%,27.00%,32.25%,32.25%
2024-11-26 17:10:35,32.00%,30.00%,21.25%,41.00%,38.25%,34.25%,36.50%,31.50%
2024-11-26 17:10:37,N/A,30.00%,30.25%,36.00%,32.25%,28.25%,21.00%,31.00%
2024-11-26 17:10:39,N/A,25.00%,27.25%,27.00%,27.00%,28.50%,21.25%,41.25%
2024-11-26 17:10:41,N/A,28.75%,25.50%,30.00%,31.00%,40.00%,22.25%,39.50%
2024-11-26 17:10:43,N/A,26.25%,28.50%,33.25%,27.50%,27.50%,39.25%,30.00%
2024-11-26 17:10:45,N/A,32.50%,28.25%,35.00%,31.50%,33.25%,27.25%,30.25%
2024-11-26 17:10:47,N/A,33.25%,28.25%,32.00%,32.50%,33.25%,33.25%,26.25%
2024-11-26 17:10:49,28.25%,38.25%,47.25%,31.25%,27.25%,35.25%,31.25%,30.25%
2024-11-26 17:10:51,27.00%,33.25%,28.00%,28.25%,37.50%,32.00%,31.00%,30.00%
2024-11-26 17:10:53,31.25%,35.50%,39.00%,38.25%,27.25%,35.25%,N/A,26.25%
2024-11-26 17:10:55,38.00%,35.25%,26.25%,20.00%,40.50%,28.25%,N/A,24.50%
2024-11-26 17:10:57,31.25%,30.25%,33.50%,29.50%,24.50%,28.00%,N/A,29.50%
2024-11-26 17:10:59,29.00%,37.25%,32.25%,33.25%,36.25%,32.25%,N/A,41.25%
2024-11-26 17:11:01,29.50%,26.00%,N/A,40.00%,33.50%,42.00%,N/A,24.25%
2024-11-26 17:11:03,27.00%,28.25%,N/A,31.00%,38.25%,N/A,N/A,40.50%
2024-11-26 17:11:05,25.00%,34.50%,N/A,30.25%,33.50%,N/A,20.25%,19.25%
2024-11-26 17:11:07,31.25%,24.25%,N/A,27.25%,25.25%,N/A,34.25%,33.25%
2024-11-26 17:11:09,31.25%,29.25%,N/A,32.00%,35.50%,N/A,26.25%,38.25%
2024-11-26 17:11:11,30.25%,35.25%,N/A,26.25%,26.25%,37.25%,25.25%,34.00%
2024-11-26 17:11:13,29.00%,32.00%,31.25%,23.25%,37.50%,32.00%,34.50%,27.25%
2024-11-26 17:11:15,31.50%,29.25%,28.00%,33.25%,19.25%,32.25%,40.00%,33.25%
2024-11-26 17:11:17,35.00%,33.25%,35.25%,30.00%,20.50%,31.25%,29.25%,26.25%
2024-11-26 17:11:19,30.00%,21.00%,32.25%,29.25%,28.25%,27.00%,28.50%,24.00%
2024-11-26 17:11:21,28.25%,28.25%,27.50%,35.00%,19.00%,32.25%,30.25%,24.00%
2024-11-26 17:11:23,24.25%,30.25%,32.00%,29.25%,16.25%,33.25%,21.25%,30.50%
2024-11-26 17:11:25,30.00%,38.25%,37.00%,23.00%,26.25%,28.00%,27.25%,31.25%
2024-11-26 17:11:27,30.00%,34.00%,44.25%,30.00%,30.25%,35.25%,36.25%,27.00%
2024-11-26 17:11:29,28.00%,24.25%,26.25%,27.25%,37.25%,35.00%,33.75%,33.25%
2024-11-26 17:11:31,32.00%,35.50%,27.00%,32.00%,34.00%,25.25%,26.50%,30.25%
2024-11-26 17:11:33,33.74%,40.25%,26.25%,26.50%,39.00%,35.25%,26.00%,28.25%
2024-11-26 17:11:35,23.25%,34.00%,27.25%,30.00%,30.50%,32.25%,31.25%,35.50%
2024-11-26 17:11:37,24.00%,22.25%,31.25%,37.00%,24.25%,36.25%,36.25%,31.00%
2024-11-26 17:11:39,31.25%,35.00%,38.25%,25.25%,27.25%,23.25%,27.50%,33.00%
2024-11-26 17:11:41,43.25%,36.00%,31.25%,29.25%,34.25%,31.25%,23.00%,42.50%
2024-11-26 17:11:43,30.25%,29.25%,27.25%,41.25%,30.00%,31.25%,34.25%,34.25%
2024-11-26 17:11:45,25.50%,33.00%,36.25%,34.25%,36.00%,20.25%,45.25%,31.25%
2024-11-26 17:11:47,37.25%,23.25%,34.25%,32.25%,27.25%,24.25%,33.50%,32.00%
2024-11-26 17:11:49,29.25%,28.00%,29.25%,33.25%,28.25%,34.25%,28.25%,40.50%
2024-11-26 17:11:51,25.25%,28.25%,33.00%,32.25%,20.25%,23.25%,30.00%,31.00%
2024-11-26 17:11:53,20.00%,27.25%,27.00%,20.25%,30.25%,35.00%,32.50%,18.25%
2024-11-26 17:11:55,25.50%,26.00%,31.25%,28.00%,31.75%,30.00%,33.00%,30.25%
2024-11-26 17:11:57,24.00%,33.25%,31.25%,20.50%,36.25%,24.75%,29.25%,27.25%
2024-11-26 17:11:59,28.50%,31.25%,35.00%,33.00%,29.25%,22.25%,28.25%,35.25%
2024-11-26 17:12:01,23.25%,36.00%,33.25%,39.25%,30.00%,25.00%,24.25%,35.25%
2024-11-26 17:12:03,26.50%,32.00%,24.00%,32.00%,36.00%,27.00%,27.75%,28.25%
2024-11-26 17:12:05,39.25%,24.25%,30.00%,37.25%,23.25%,29.00%,27.25%,32.25%
2024-11-26 17:12:07,31.00%,29.00%,25.25%,29.25%,18.00%,25.50%,30.25%,27.00%
2024-11-26 17:12:09,28.25%,30.25%,31.00%,29.00%,30.25%,33.00%,33.50%,32.25%
2024-11-26 17:12:11,25.50%,29.25%,32.00%,36.25%,33.50%,31.25%,31.25%,32.25%
2024-11-26 17:12:13,32.00%,31.25%,35.25%,29.25%,35.00%,31.25%,29.25%,33.00%
2024-11-26 17:12:15,36.00%,37.00%,28.50%,27.00%,25.25%,23.00%,27.25%,17.25%
2024-11-26 17:12:17,29.25%,32.25%,36.00%,36.00%,38.25%,29.25%,23.50%,38.00%
2024-11-26 17:12:19,42.00%,30.25%,26.25%,30.25%,28.00%,32.00%,27.25%,34.00%
2024-11-26 17:12:21,30.50%,27.25%,24.25%,32.00%,33.50%,32.00%,25.25%,32.25%
2024-11-26 17:12:23,23.00%,37.00%,30.25%,37.25%,33.25%,27.00%,28.00%,37.75%
2024-11-26 17:12:25,27.25%,32.25%,33.50%,33.25%,34.25%,34.25%,36.25%,41.00%
2024-11-26 17:12:27,32.25%,29.25%,29.25%,27.00%,23.25%,31.25%,22.50%,37.50%
2024-11-26 17:12:29,38.25%,26.25%,22.25%,25.25%,27.50%,28.00%,26.00%,30.50%
2024-11-26 17:12:31,32.25%,37.00%,31.25%,34.25%,30.25%,28.25%,26.25%,29.00%
2024-11-26 17:12:33,29.00%,35.25%,30.00%,33.50%,31.00%,22.25%,17.25%,32.00%
2024-11-26 17:12:35,31.25%,28.25%,24.25%,26.50%,30.25%,27.00%,27.00%,29.25%
2024-11-26 17:12:37,20.00%,35.00%,21.00%,28.25%,29.25%,30.00%,31.25%,28.50%
2024-11-26 17:12:39,45.25%,39.00%,33.25%,26.00%,31.00%,36.00%,29.25%,31.00%
2024-11-26 17:12:41,29.25%,26.00%,33.25%,36.50%,21.25%,32.50%,27.25%,28.25%
2024-11-26 17:12:43,39.50%,33.75%,34.25%,28.25%,26.00%,31.50%,39.25%,33.25%
2024-11-26 17:12:45,35.00%,29.25%,27.25%,38.25%,30.25%,20.25%,33.00%,37.25%
2024-11-26 17:12:47,30.25%,31.00%,39.00%,34.25%,32.25%,25.25%,29.25%,31.25%
2024-11-26 17:12:49,33.00%,N/A,30.00%,32.00%,31.25%,30.00%,26.25%,30.25%
2024-11-26 17:12:51,32.50%,N/A,26.00%,31.00%,32.25%,27.25%,41.25%,16.25%
2024-11-26 17:12:53,37.25%,N/A,29.50%,28.00%,32.50%,34.25%,37.00%,27.00%
2024-11-26 17:12:55,29.25%,N/A,28.75%,32.25%,35.00%,23.25%,25.00%,27.00%
2024-11-26 17:12:57,30.25%,N/A,25.50%,29.25%,29.00%,28.25%,33.25%,41.00%
2024-11-26 17:12:59,35.25%,21.25%,31.00%,23.25%,35.00%,25.25%,22.25%,27.25%
2024-11-26 17:13:01,26.50%,27.50%,29.25%,28.00%,28.25%,33.00%,28.00%,24.50%
2024-11-26 17:13:03,29.25%,26.00%,27.25%,26.25%,30.25%,33.50%,27.00%,27.25%
2024-11-26 17:13:05,23.50%,27.25%,27.25%,35.00%,35.50%,27.00%,33.00%,35.25%
2024-11-26 17:13:07,30.00%,27.50%,35.25%,27.50%,22.25%,33.00%,22.25%,31.00%
2024-11-26 17:13:09,20.00%,35.25%,40.25%,25.00%,29.25%,26.50%,28.00%,32.25%
2024-11-26 17:13:11,28.50%,27.00%,34.50%,30.25%,26.00%,32.25%,37.00%,32.00%
2024-11-26 17:13:13,22.00%,39.25%,29.25%,31.25%,38.25%,22.00%,28.25%,30.00%
2024-11-26 17:13:15,24.00%,28.50%,33.25%,26.50%,38.00%,30.25%,30.00%,32.00%
2024-11-26 17:13:17,20.25%,27.25%,36.00%,20.00%,N/A,31.25%,27.00%,33.25%
2024-11-26 17:13:19,24.00%,25.25%,24.50%,21.75%,N/A,33.25%,25.25%,31.25%
2024-11-26 17:13:21,22.50%,34.50%,24.25%,23.50%,N/A,32.50%,27.00%,36.25%
2024-11-26 17:13:23,22.50%,18.25%,38.00%,33.25%,48.25%,28.50%,18.75%,32.25%
2024-11-26 17:13:25,39.00%,30.00%,27.50%,42.00%,29.25%,27.25%,36.25%,40.00%
2024-11-26 17:13:27,23.25%,40.00%,33.25%,27.00%,40.25%,32.00%,26.00%,32.50%
2024-11-26 17:13:29,28.25%,31.25%,29.25%,37.25%,36.25%,26.00%,25.25%,27.00%
2024-11-26 17:13:31,26.00%,32.25%,31.25%,39.25%,38.00%,20.00%,24.25%,28.50%
2024-11-26 17:13:33,32.00%,27.50%,29.25%,27.25%,41.25%,32.25%,21.25%,29.00%
2024-11-26 17:13:35,31.00%,28.00%,39.25%,40.00%,30.50%,32.50%,35.25%,38.25%
2024-11-26 17:13:37,30.00%,33.50%,33.25%,41.00%,30.50%,28.00%,27.00%,30.25%
2024-11-26 17:13:39,34.25%,39.00%,24.00%,24.50%,31.25%,28.25%,39.25%,29.50%
2024-11-26 17:13:41,30.00%,29.25%,31.25%,19.00%,29.25%,27.25%,26.00%,24.00%
2024-11-26 17:13:43,33.50%,36.25%,28.25%,N/A,28.25%,28.00%,30.25%,24.00%
2024-11-26 17:13:45,28.25%,33.00%,29.00%,N/A,31.25%,22.25%,30.25%,25.00%
2024-11-26 17:13:47,34.25%,28.00%,29.25%,N/A,25.00%,40.25%,24.25%,25.25%
2024-11-26 17:13:49,27.00%,33.50%,32.50%,N/A,24.50%,33.00%,45.25%,32.25%
2024-11-26 17:13:51,19.00%,32.25%,24.25%,31.25%,26.00%,24.25%,38.25%,33.25%
2024-11-26 17:13:53,29.25%,27.25%,27.00%,31.25%,35.25%,40.99%,28.00%,23.25%
2024-11-26 17:13:55,35.00%,32.25%,33.50%,24.00%,30.00%,29.00%,28.25%,26.50%
2024-11-26 17:13:57,37.00%,25.50%,39.00%,27.00%,28.00%,30.25%,14.00%,25.25%
2024-11-26 17:13:59,27.50%,26.00%,23.25%,32.00%,36.25%,40.25%,31.00%,25.00%
2024-11-26 17:14:01,26.00%,29.25%,33.25%,34.25%,35.50%,24.50%,21.00%,34.00%
2024-11-26 17:14:03,42.00%,30.25%,43.25%,23.25%,35.25%,29.25%,36.50%,35.00%
2024-11-26 17:14:05,39.00%,38.50%,28.25%,23.00%,26.00%,16.25%,31.25%,34.25%
2024-11-26 17:14:07,45.25%,30.25%,20.00%,34.25%,35.00%,29.50%,27.50%,34.25%
2024-11-26 17:14:09,27.50%,38.50%,28.50%,22.25%,32.00%,21.50%,32.25%,47.25%
2024-11-26 17:14:11,32.00%,32.25%,32.25%,24.00%,29.00%,25.25%,44.25%,24.00%
2024-11-26 17:14:13,31.25%,37.25%,32.25%,24.25%,37.25%,36.50%,32.50%,22.00%
2024-11-26 17:14:15,26.00%,27.25%,24.50%,30.00%,33.25%,26.25%,30.00%,29.25%
2024-11-26 17:14:17,25.50%,32.00%,24.25%,30.25%,29.25%,22.00%,33.50%,28.25%
2024-11-26 17:14:19,27.00%,32.25%,30.00%,33.25%,46.00%,25.50%,30.25%,30.50%
2024-11-26 17:14:21,38.25%,29.00%,35.00%,30.25%,34.25%,30.00%,19.25%,24.00%
2024-11-26 17:14:23,29.00%,22.25%,31.00%,27.25%,36.25%,30.25%,24.25%,N/A
2024-11-26 17:14:26,26.25%,34.00%,21.50%,31.00%,38.00%,23.50%,31.00%,N/A
2024-11-26 17:14:28,31.50%,30.00%,33.00%,37.25%,25.50%,21.50%,22.25%,33.25%
2024-11-26 17:14:30,26.50%,24.00%,30.00%,32.25%,31.25%,31.50%,26.00%,33.25%
2024-11-26 17:14:32,32.74%,27.50%,27.50%,41.00%,34.00%,28.25%,29.25%,36.25%
2024-11-26 17:14:34,32.00%,35.25%,34.25%,32.25%,27.25%,35.00%,31.00%,38.00%
2024-11-26 17:14:36,N/A,34.25%,25.50%,41.00%,31.50%,28.00%,27.25%,29.00%
2024-11-26 17:14:38,N/A,32.25%,33.00%,24.25%,28.00%,29.25%,33.00%,29.00%
2024-11-26 17:14:40,N/A,35.00%,34.50%,25.25%,24.25%,22.25%,32.25%,27.25%
2024-11-26 17:14:42,N/A,31.00%,35.25%,32.25%,40.25%,33.00%,32.25%,32.25%
2024-11-26 17:14:44,N/A,27.00%,36.50%,34.25%,21.25%,32.25%,37.25%,22.00%
2024-11-26 17:14:46,N/A,29.00%,35.00%,32.25%,23.50%,35.00%,33.50%,27.25%
2024-11-26 17:14:48,36.25%,29.50%,38.25%,34.00%,25.25%,34.00%,19.00%,33.00%
2024-11-26 17:14:50,29.25%,25.00%,20.25%,27.25%,34.50%,27.00%,39.75%,41.25%
2024-11-26 17:14:52,34.25%,36.00%,18.00%,28.25%,26.50%,32.25%,N/A,30.00%
2024-11-26 17:14:54,34.25%,25.25%,44.50%,32.25%,28.25%,34.25%,N/A,28.25%
2024-11-26 17:14:56,24.00%,27.00%,33.00%,31.00%,34.25%,39.00%,N/A,31.25%
2024-11-26 17:14:58,29.25%,23.00%,37.50%,26.50%,33.25%,32.25%,N/A,26.00%
2024-11-26 17:15:00,36.00%,38.50%,32.00%,28.00%,27.25%,25.50%,N/A,29.00%
2024-11-26 17:15:02,32.00%,27.00%,N/A,20.25%,38.25%,N/A,N/A,30.25%
2024-11-26 17:15:04,31.25%,32.25%,N/A,23.00%,34.00%,N/A,N/A,35.25%
2024-11-26 17:15:06,26.00%,25.00%,N/A,31.25%,27.25%,N/A,32.25%,44.00%
2024-11-26 17:15:08,27.25%,28.25%,N/A,30.25%,27.25%,N/A,32.25%,20.25%
2024-11-26 17:15:10,27.00%,27.25%,N/A,33.00%,36.25%,N/A,43.25%,34.25%
2024-11-26 17:15:12,29.25%,27.00%,N/A,32.25%,30.25%,33.25%,33.00%,29.25%
2024-11-26 17:15:14,35.00%,44.00%,29.25%,26.00%,33.00%,34.00%,18.25%,32.25%
2024-11-26 17:15:16,37.00%,26.25%,42.00%,28.25%,38.25%,30.25%,21.00%,29.00%
2024-11-26 17:15:18,35.50%,40.25%,20.50%,42.25%,32.25%,35.00%,34.25%,29.00%
2024-11-26 17:15:20,24.25%,27.25%,29.00%,24.25%,35.00%,30.25%,45.50%,29.25%
